State,State Code,Month,Month Code,Deaths
Indiana,18,"Sep., 2000",2000/09,54
Indiana,18,"Oct., 2000",2000/10,58
Indiana,18,"Nov., 2000",2000/11,54
Indiana,18,"Dec., 2000",2000/12,48
Indiana,18,"Jan., 2001",2001/01,59
Indiana,18,"Feb., 2001",2001/02,49
Indiana,18,"Mar., 2001",2001/03,65
Indiana,18,"Apr., 2001",2001/04,60
Indiana,18,"May, 2001",2001/05,50
Indiana,18,"Jun., 2001",2001/06,57
Indiana,18,"Jul., 2001",2001/07,74
Indiana,18,"Aug., 2001",2001/08,66
Indiana,18,"Sep., 2001",2001/09,58
Indiana,18,"Oct., 2001",2001/10,64
Indiana,18,"Nov., 2001",2001/11,65
Indiana,18,"Dec., 2001",2001/12,61
Indiana,18,"Jan., 2002",2002/01,60
Indiana,18,"Feb., 2002",2002/02,60
Indiana,18,"Mar., 2002",2002/03,63
Indiana,18,"Apr., 2002",2002/04,75
Indiana,18,"May, 2002",2002/05,80
Indiana,18,"Jun., 2002",2002/06,59
Indiana,18,"Jul., 2002",2002/07,56
Indiana,18,"Aug., 2002",2002/08,60
Indiana,18,"Sep., 2002",2002/09,47
Indiana,18,"Oct., 2002",2002/10,72
Indiana,18,"Nov., 2002",2002/11,59
Indiana,18,"Dec., 2002",2002/12,57
Indiana,18,"Jan., 2003",2003/01,64
Indiana,18,"Feb., 2003",2003/02,46
Indiana,18,"Mar., 2003",2003/03,75
Indiana,18,"Apr., 2003",2003/04,59
Indiana,18,"May, 2003",2003/05,67
Indiana,18,"Jun., 2003",2003/06,58
Indiana,18,"Jul., 2003",2003/07,72
Indiana,18,"Aug., 2003",2003/08,65
Indiana,18,"Sep., 2003",2003/09,70
Indiana,18,"Oct., 2003",2003/10,66
Indiana,18,"Nov., 2003",2003/11,60
Indiana,18,"Dec., 2003",2003/12,43
Indiana,18,"Jan., 2004",2004/01,65
Indiana,18,"Feb., 2004",2004/02,39
Indiana,18,"Mar., 2004",2004/03,53
Indiana,18,"Apr., 2004",2004/04,57
Indiana,18,"May, 2004",2004/05,55
Indiana,18,"Jun., 2004",2004/06,61
Indiana,18,"Jul., 2004",2004/07,69
Indiana,18,"Aug., 2004",2004/08,49
Indiana,18,"Sep., 2004",2004/09,66
Indiana,18,"Oct., 2004",2004/10,75
Indiana,18,"Nov., 2004",2004/11,70
Indiana,18,"Dec., 2004",2004/12,51
Indiana,18,"Jan., 2005",2005/01,91
Indiana,18,"Feb., 2005",2005/02,56
Indiana,18,"Mar., 2005",2005/03,61
Indiana,18,"Apr., 2005",2005/04,68
Indiana,18,"May, 2005",2005/05,74
Indiana,18,"Jun., 2005",2005/06,56
Indiana,18,"Jul., 2005",2005/07,62
Indiana,18,"Aug., 2005",2005/08,66
Indiana,18,"Sep., 2005",2005/09,56
Indiana,18,"Oct., 2005",2005/10,60
Indiana,18,"Nov., 2005",2005/11,49
Indiana,18,"Dec., 2005",2005/12,47
Indiana,18,"Jan., 2006",2006/01,74
Indiana,18,"Feb., 2006",2006/02,65
Indiana,18,"Mar., 2006",2006/03,73
Indiana,18,"Apr., 2006",2006/04,80
Indiana,18,"May, 2006",2006/05,86
Indiana,18,"Jun., 2006",2006/06,72
Indiana,18,"Jul., 2006",2006/07,69
Indiana,18,"Aug., 2006",2006/08,54
Indiana,18,"Sep., 2006",2006/09,72
Indiana,18,"Oct., 2006",2006/10,69
Indiana,18,"Nov., 2006",2006/11,65
Indiana,18,"Dec., 2006",2006/12,49
Indiana,18,"Jan., 2007",2007/01,68
Indiana,18,"Feb., 2007",2007/02,61
Indiana,18,"Mar., 2007",2007/03,77
Indiana,18,"Apr., 2007",2007/04,77
Indiana,18,"May, 2007",2007/05,69
Indiana,18,"Jun., 2007",2007/06,52
Indiana,18,"Jul., 2007",2007/07,70
Indiana,18,"Aug., 2007",2007/08,70
Indiana,18,"Sep., 2007",2007/09,58
Indiana,18,"Oct., 2007",2007/10,71
Indiana,18,"Nov., 2007",2007/11,63
Indiana,18,"Dec., 2007",2007/12,57
Indiana,18,"Jan., 2008",2008/01,67
Indiana,18,"Feb., 2008",2008/02,77
Indiana,18,"Mar., 2008",2008/03,60
Indiana,18,"Apr., 2008",2008/04,69
Indiana,18,"May, 2008",2008/05,89
Indiana,18,"Jun., 2008",2008/06,61
Indiana,18,"Jul., 2008",2008/07,61
Indiana,18,"Aug., 2008",2008/08,80
Indiana,18,"Sep., 2008",2008/09,55
Indiana,18,"Oct., 2008",2008/10,69
Indiana,18,"Nov., 2008",2008/11,66
Indiana,18,"Dec., 2008",2008/12,59
Indiana,18,"Jan., 2009",2009/01,64
Indiana,18,"Feb., 2009",2009/02,62
Indiana,18,"Mar., 2009",2009/03,72
Indiana,18,"Apr., 2009",2009/04,79
Indiana,18,"May, 2009",2009/05,73
Indiana,18,"Jun., 2009",2009/06,76
Indiana,18,"Jul., 2009",2009/07,58
Indiana,18,"Aug., 2009",2009/08,67
Indiana,18,"Sep., 2009",2009/09,63
Indiana,18,"Oct., 2009",2009/10,68
Indiana,18,"Nov., 2009",2009/11,68
Indiana,18,"Dec., 2009",2009/12,81
Indiana,18,"Jan., 2010",2010/01,58
Indiana,18,"Feb., 2010",2010/02,58
Indiana,18,"Mar., 2010",2010/03,67
Indiana,18,"Apr., 2010",2010/04,84
Indiana,18,"May, 2010",2010/05,88
Indiana,18,"Jun., 2010",2010/06,77
Indiana,18,"Jul., 2010",2010/07,78
Indiana,18,"Aug., 2010",2010/08,69
Indiana,18,"Sep., 2010",2010/09,71
Indiana,18,"Oct., 2010",2010/10,80
Indiana,18,"Nov., 2010",2010/11,77
Indiana,18,"Dec., 2010",2010/12,63
Indiana,18,"Jan., 2011",2011/01,68
Indiana,18,"Feb., 2011",2011/02,55
Indiana,18,"Mar., 2011",2011/03,73
Indiana,18,"Apr., 2011",2011/04,73
Indiana,18,"May, 2011",2011/05,89
Indiana,18,"Jun., 2011",2011/06,68
Indiana,18,"Jul., 2011",2011/07,75
Indiana,18,"Aug., 2011",2011/08,91
Indiana,18,"Sep., 2011",2011/09,74
Indiana,18,"Oct., 2011",2011/10,77
Indiana,18,"Nov., 2011",2011/11,78
Indiana,18,"Dec., 2011",2011/12,67
Indiana,18,"Jan., 2012",2012/01,79
Indiana,18,"Feb., 2012",2012/02,66
Indiana,18,"Mar., 2012",2012/03,89
Indiana,18,"Apr., 2012",2012/04,73
Indiana,18,"May, 2012",2012/05,87
Indiana,18,"Jun., 2012",2012/06,77
Indiana,18,"Jul., 2012",2012/07,86
Indiana,18,"Aug., 2012",2012/08,82
Indiana,18,"Sep., 2012",2012/09,82
Indiana,18,"Oct., 2012",2012/10,81
Indiana,18,"Nov., 2012",2012/11,73
Indiana,18,"Dec., 2012",2012/12,74
Indiana,18,"Jan., 2013",2013/01,75
Indiana,18,"Feb., 2013",2013/02,67
Indiana,18,"Mar., 2013",2013/03,82
Indiana,18,"Apr., 2013",2013/04,83
Indiana,18,"May, 2013",2013/05,75
Indiana,18,"Jun., 2013",2013/06,72
Indiana,18,"Jul., 2013",2013/07,97
Indiana,18,"Aug., 2013",2013/08,101
Indiana,18,"Sep., 2013",2013/09,71
Indiana,18,"Oct., 2013",2013/10,73
Indiana,18,"Nov., 2013",2013/11,72
Indiana,18,"Dec., 2013",2013/12,80
Indiana,18,"Jan., 2014",2014/01,74
Indiana,18,"Feb., 2014",2014/02,81
Indiana,18,"Mar., 2014",2014/03,72
Indiana,18,"Apr., 2014",2014/04,75
Indiana,18,"May, 2014",2014/05,85
Indiana,18,"Jun., 2014",2014/06,79
Indiana,18,"Jul., 2014",2014/07,98
Indiana,18,"Aug., 2014",2014/08,83
Indiana,18,"Sep., 2014",2014/09,77
Indiana,18,"Oct., 2014",2014/10,83
Indiana,18,"Nov., 2014",2014/11,74
Indiana,18,"Dec., 2014",2014/12,70
Indiana,18,"Jan., 2015",2015/01,75
Indiana,18,"Feb., 2015",2015/02,68
Indiana,18,"Mar., 2015",2015/03,75
Indiana,18,"Apr., 2015",2015/04,80
Indiana,18,"May, 2015",2015/05,95
Indiana,18,"Jun., 2015",2015/06,83
Indiana,18,"Jul., 2015",2015/07,83
Indiana,18,"Aug., 2015",2015/08,88
Indiana,18,"Sep., 2015",2015/09,86
Indiana,18,"Oct., 2015",2015/10,71
Indiana,18,"Nov., 2015",2015/11,84
Indiana,18,"Dec., 2015",2015/12,75
Indiana,18,"Jan., 2016",2016/01,76
Indiana,18,"Feb., 2016",2016/02,77
Indiana,18,"Mar., 2016",2016/03,93
Indiana,18,"Apr., 2016",2016/04,96
Indiana,18,"May, 2016",2016/05,89
Indiana,18,"Jun., 2016",2016/06,94
Indiana,18,"Jul., 2016",2016/07,90
Indiana,18,"Aug., 2016",2016/08,94
Indiana,18,"Sep., 2016",2016/09,103
Indiana,18,"Oct., 2016",2016/10,90
Indiana,18,"Nov., 2016",2016/11,64
Indiana,18,"Dec., 2016",2016/12,71
Indiana,18,"Jan., 2017",2017/01,87
Indiana,18,"Feb., 2017",2017/02,73
Indiana,18,"Mar., 2017",2017/03,86
Indiana,18,"Apr., 2017",2017/04,84
Indiana,18,"May, 2017",2017/05,95
Indiana,18,"Jun., 2017",2017/06,95
Indiana,18,"Jul., 2017",2017/07,91
Indiana,18,"Aug., 2017",2017/08,90
Indiana,18,"Sep., 2017",2017/09,129
Indiana,18,"Oct., 2017",2017/10,97
Indiana,18,"Nov., 2017",2017/11,74
Indiana,18,"Dec., 2017",2017/12,96
Indiana,18,"Jan., 2018",2018/01,92
Indiana,18,"Feb., 2018",2018/02,77
Indiana,18,"Mar., 2018",2018/03,91
Indiana,18,"Apr., 2018",2018/04,77
Indiana,18,"May, 2018",2018/05,95
Indiana,18,"Jun., 2018",2018/06,95
Indiana,18,"Jul., 2018",2018/07,88
Indiana,18,"Aug., 2018",2018/08,91
Indiana,18,"Sep., 2018",2018/09,93
Indiana,18,"Oct., 2018",2018/10,105
Indiana,18,"Nov., 2018",2018/11,80
Indiana,18,"Dec., 2018",2018/12,99
Indiana,18,"Jan., 2019",2019/01,85
Indiana,18,"Feb., 2019",2019/02,72
Indiana,18,"Mar., 2019",2019/03,74
Indiana,18,"Apr., 2019",2019/04,85
Indiana,18,"May, 2019",2019/05,70
Indiana,18,"Jun., 2019",2019/06,77
Indiana,18,"Jul., 2019",2019/07,108
Indiana,18,"Aug., 2019",2019/08,81
Indiana,18,"Sep., 2019",2019/09,86
Indiana,18,"Oct., 2019",2019/10,91
Indiana,18,"Nov., 2019",2019/11,83
Indiana,18,"Dec., 2019",2019/12,65
Indiana,18,"Jan., 2020",2020/01,95
Indiana,18,"Feb., 2020",2020/02,81
Indiana,18,"Mar., 2020",2020/03,76
Indiana,18,"Apr., 2020",2020/04,73
Indiana,18,"May, 2020",2020/05,86
Indiana,18,"Jun., 2020",2020/06,87
Indiana,18,"Jul., 2020",2020/07,112
Indiana,18,"Aug., 2020",2020/08,85
Indiana,18,"Sep., 2020",2020/09,85
Indiana,18,"Oct., 2020",2020/10,72
Indiana,18,"Nov., 2020",2020/11,87
Indiana,18,"Dec., 2020",2020/12,87
Indiana,18,"Jan., 2021",2021/01,83
Indiana,18,"Feb., 2021",2021/02,86
Indiana,18,"Mar., 2021",2021/03,92
Indiana,18,"Apr., 2021",2021/04,87
Indiana,18,"May, 2021",2021/05,94
Indiana,18,"Jun., 2021",2021/06,89
Indiana,18,"Jul., 2021",2021/07,99
Indiana,18,"Aug., 2021",2021/08,108
Indiana,18,"Sep., 2021",2021/09,113
Indiana,18,"Oct., 2021",2021/10,90
Indiana,18,"Nov., 2021",2021/11,110
Indiana,18,"Dec., 2021",2021/12,81
Indiana,18,"Jan., 2022",2022/01,104
Indiana,18,"Feb., 2022",2022/02,84
Indiana,18,"Mar., 2022",2022/03,92
Indiana,18,"Apr., 2022",2022/04,118
Indiana,18,"May, 2022",2022/05,95
Indiana,18,"Jun., 2022",2022/06,95
Indiana,18,"Jul., 2022",2022/07,93
Indiana,18,"Aug., 2022",2022/08,91
Indiana,18,"Sep., 2022",2022/09,103
Indiana,18,"Oct., 2022",2022/10,90
Indiana,18,"Nov., 2022",2022/11,90
Indiana,18,"Dec., 2022",2022/12,100
Indiana,18,"Jan., 2023",2023/01,93
Indiana,18,"Feb., 2023",2023/02,94
Indiana,18,"Mar., 2023",2023/03,96
Indiana,18,"Apr., 2023",2023/04,101
Indiana,18,"May, 2023",2023/05,106
Indiana,18,"Jun., 2023",2023/06,97
Indiana,18,"Jul., 2023",2023/07,97
Indiana,18,"Aug., 2023",2023/08,107
Indiana,18,"Sep., 2023",2023/09,83
Indiana,18,"Oct., 2023",2023/10,110
Indiana,18,"Nov., 2023",2023/11,104
Indiana,18,"Dec., 2023",2023/12,99
Indiana,18,"Jan., 2024 ",2024/01,88
Indiana,18,"Feb., 2024 ",2024/02,78
Indiana,18,"Mar., 2024 ",2024/03,95
Indiana,18,"Apr., 2024 ",2024/04,104
Indiana,18,"May, 2024 ",2024/05,113
Indiana,18,"Jun., 2024 ",2024/06,99
Indiana,18,"Jul., 2024 ",2024/07,94
Indiana,18,"Aug., 2024 ",2024/08,113
Indiana,18,"Sep., 2024 ",2024/09,92
Indiana,18,"Oct., 2024 ",2024/10,111
Indiana,18,"Nov., 2024 ",2024/11,96
Indiana,18,"Dec., 2024 ",2024/12,92
Iowa,19,"Jan., 1999",1999/01,24
Iowa,19,"Feb., 1999",1999/02,25
Iowa,19,"Mar., 1999",1999/03,35
Iowa,19,"Apr., 1999",1999/04,18
Iowa,19,"May, 1999",1999/05,26
Iowa,19,"Jun., 1999",1999/06,23
Iowa,19,"Jul., 1999",1999/07,27
Iowa,19,"Aug., 1999",1999/08,31
Iowa,19,"Sep., 1999",1999/09,27
Iowa,19,"Oct., 1999",1999/10,21
Iowa,19,"Nov., 1999",1999/11,30
Iowa,19,"Dec., 1999",1999/12,26
Iowa,19,"Jan., 2000",2000/01,29
Iowa,19,"Feb., 2000",2000/02,14
Iowa,19,"Mar., 2000",2000/03,29
Iowa,19,"Apr., 2000",2000/04,28
Iowa,19,"May, 2000",2000/05,18
Iowa,19,"Jun., 2000",2000/06,20
Iowa,19,"Jul., 2000",2000/07,25
Iowa,19,"Aug., 2000",2000/08,35
Iowa,19,"Sep., 2000",2000/09,21
Iowa,19,"Oct., 2000",2000/10,21
Iowa,19,"Nov., 2000",2000/11,27
Iowa,19,"Dec., 2000",2000/12,26
Iowa,19,"Jan., 2001",2001/01,27
Iowa,19,"Feb., 2001",2001/02,19
Iowa,19,"Mar., 2001",2001/03,25
Iowa,19,"Apr., 2001",2001/04,23
Iowa,19,"May, 2001",2001/05,33
Iowa,19,"Jun., 2001",2001/06,30
Iowa,19,"Jul., 2001",2001/07,27
Iowa,19,"Aug., 2001",2001/08,27
Iowa,19,"Sep., 2001",2001/09,18
Iowa,19,"Oct., 2001",2001/10,27
Iowa,19,"Nov., 2001",2001/11,25
Iowa,19,"Dec., 2001",2001/12,25
Iowa,19,"Jan., 2002",2002/01,26
Iowa,19,"Feb., 2002",2002/02,25
Iowa,19,"Mar., 2002",2002/03,20
Iowa,19,"Apr., 2002",2002/04,31
Iowa,19,"May, 2002",2002/05,22
Iowa,19,"Jun., 2002",2002/06,35
Iowa,19,"Jul., 2002",2002/07,32
Iowa,19,"Aug., 2002",2002/08,25
Iowa,19,"Sep., 2002",2002/09,37
Iowa,19,"Oct., 2002",2002/10,24
Iowa,19,"Nov., 2002",2002/11,19
Iowa,19,"Dec., 2002",2002/12,20
Iowa,19,"Jan., 2003",2003/01,25
Iowa,19,"Feb., 2003",2003/02,25
Iowa,19,"Mar., 2003",2003/03,32
Iowa,19,"Apr., 2003",2003/04,27
Iowa,19,"May, 2003",2003/05,32
Iowa,19,"Jun., 2003",2003/06,31
Iowa,19,"Jul., 2003",2003/07,31
Iowa,19,"Aug., 2003",2003/08,30
Iowa,19,"Sep., 2003",2003/09,25
Iowa,19,"Oct., 2003",2003/10,34
Iowa,19,"Nov., 2003",2003/11,34
Iowa,19,"Dec., 2003",2003/12,27
Iowa,19,"Jan., 2004",2004/01,29
Iowa,19,"Feb., 2004",2004/02,25
Iowa,19,"Mar., 2004",2004/03,31
Iowa,19,"Apr., 2004",2004/04,37
Iowa,19,"May, 2004",2004/05,33
Iowa,19,"Jun., 2004",2004/06,25
Iowa,19,"Jul., 2004",2004/07,25
Iowa,19,"Aug., 2004",2004/08,27
Iowa,19,"Sep., 2004",2004/09,28
Iowa,19,"Oct., 2004",2004/10,31
Iowa,19,"Nov., 2004",2004/11,31
Iowa,19,"Dec., 2004",2004/12,24
Iowa,19,"Jan., 2005",2005/01,31
Iowa,19,"Feb., 2005",2005/02,28
Iowa,19,"Mar., 2005",2005/03,30
Iowa,19,"Apr., 2005",2005/04,28
Iowa,19,"May, 2005",2005/05,26
Iowa,19,"Jun., 2005",2005/06,27
Iowa,19,"Jul., 2005",2005/07,37
Iowa,19,"Aug., 2005",2005/08,28
Iowa,19,"Sep., 2005",2005/09,21
Iowa,19,"Oct., 2005",2005/10,27
Iowa,19,"Nov., 2005",2005/11,26
Iowa,19,"Dec., 2005",2005/12,26
Iowa,19,"Jan., 2006",2006/01,29
Iowa,19,"Feb., 2006",2006/02,21
Iowa,19,"Mar., 2006",2006/03,24
Iowa,19,"Apr., 2006",2006/04,22
Iowa,19,"May, 2006",2006/05,32
Iowa,19,"Jun., 2006",2006/06,38
Iowa,19,"Jul., 2006",2006/07,32
Iowa,19,"Aug., 2006",2006/08,23
Iowa,19,"Sep., 2006",2006/09,21
Iowa,19,"Oct., 2006",2006/10,31
Iowa,19,"Nov., 2006",2006/11,35
Iowa,19,"Dec., 2006",2006/12,26
Iowa,19,"Jan., 2007",2007/01,26
Iowa,19,"Feb., 2007",2007/02,29
Iowa,19,"Mar., 2007",2007/03,30
Iowa,19,"Apr., 2007",2007/04,21
Iowa,19,"May, 2007",2007/05,24
Iowa,19,"Jun., 2007",2007/06,30
Iowa,19,"Jul., 2007",2007/07,31
Iowa,19,"Aug., 2007",2007/08,22
Iowa,19,"Sep., 2007",2007/09,27
Iowa,19,"Oct., 2007",2007/10,30
Iowa,19,"Nov., 2007",2007/11,28
Iowa,19,"Dec., 2007",2007/12,25
Iowa,19,"Jan., 2008",2008/01,36
Iowa,19,"Feb., 2008",2008/02,23
Iowa,19,"Mar., 2008",2008/03,29
Iowa,19,"Apr., 2008",2008/04,35
Iowa,19,"May, 2008",2008/05,28
Iowa,19,"Jun., 2008",2008/06,34
Iowa,19,"Jul., 2008",2008/07,39
Iowa,19,"Aug., 2008",2008/08,31
Iowa,19,"Sep., 2008",2008/09,36
Iowa,19,"Oct., 2008",2008/10,29
Iowa,19,"Nov., 2008",2008/11,31
Iowa,19,"Dec., 2008",2008/12,29
Iowa,19,"Jan., 2009",2009/01,29
Iowa,19,"Feb., 2009",2009/02,30
Iowa,19,"Mar., 2009",2009/03,29
Iowa,19,"Apr., 2009",2009/04,31
Iowa,19,"May, 2009",2009/05,31
Iowa,19,"Jun., 2009",2009/06,36
Iowa,19,"Jul., 2009",2009/07,27
Iowa,19,"Aug., 2009",2009/08,37
Iowa,19,"Sep., 2009",2009/09,33
Iowa,19,"Oct., 2009",2009/10,32
Iowa,19,"Nov., 2009",2009/11,26
Iowa,19,"Dec., 2009",2009/12,21
Iowa,19,"Jan., 2010",2010/01,36
Iowa,19,"Feb., 2010",2010/02,31
Iowa,19,"Mar., 2010",2010/03,31
Iowa,19,"Apr., 2010",2010/04,36
Iowa,19,"May, 2010",2010/05,34
Iowa,19,"Jun., 2010",2010/06,37
Iowa,19,"Jul., 2010",2010/07,39
Iowa,19,"Aug., 2010",2010/08,24
Iowa,19,"Sep., 2010",2010/09,23
Iowa,19,"Oct., 2010",2010/10,28
Iowa,19,"Nov., 2010",2010/11,37
Iowa,19,"Dec., 2010",2010/12,17
Iowa,19,"Jan., 2011",2011/01,38
Iowa,19,"Feb., 2011",2011/02,37
Iowa,19,"Mar., 2011",2011/03,35
Iowa,19,"Apr., 2011",2011/04,37
Iowa,19,"May, 2011",2011/05,36
Iowa,19,"Jun., 2011",2011/06,36
Iowa,19,"Jul., 2011",2011/07,51
Iowa,19,"Aug., 2011",2011/08,34
Iowa,19,"Sep., 2011",2011/09,27
Iowa,19,"Oct., 2011",2011/10,34
Iowa,19,"Nov., 2011",2011/11,22
Iowa,19,"Dec., 2011",2011/12,36
Iowa,19,"Jan., 2012",2012/01,28
Iowa,19,"Feb., 2012",2012/02,25
Iowa,19,"Mar., 2012",2012/03,21
Iowa,19,"Apr., 2012",2012/04,30
Iowa,19,"May, 2012",2012/05,50
Iowa,19,"Jun., 2012",2012/06,34
Iowa,19,"Jul., 2012",2012/07,34
Iowa,19,"Aug., 2012",2012/08,39
Iowa,19,"Sep., 2012",2012/09,31
Iowa,19,"Oct., 2012",2012/10,26
Iowa,19,"Nov., 2012",2012/11,32
Iowa,19,"Dec., 2012",2012/12,34
Iowa,19,"Jan., 2013",2013/01,42
Iowa,19,"Feb., 2013",2013/02,35
Iowa,19,"Mar., 2013",2013/03,42
Iowa,19,"Apr., 2013",2013/04,31
Iowa,19,"May, 2013",2013/05,30
Iowa,19,"Jun., 2013",2013/06,39
Iowa,19,"Jul., 2013",2013/07,47
Iowa,19,"Aug., 2013",2013/08,44
Iowa,19,"Sep., 2013",2013/09,31
Iowa,19,"Oct., 2013",2013/10,30
Iowa,19,"Nov., 2013",2013/11,31
Iowa,19,"Dec., 2013",2013/12,47
Iowa,19,"Jan., 2014",2014/01,33
Iowa,19,"Feb., 2014",2014/02,22
Iowa,19,"Mar., 2014",2014/03,38
Iowa,19,"Apr., 2014",2014/04,41
Iowa,19,"May, 2014",2014/05,35
Iowa,19,"Jun., 2014",2014/06,29
Iowa,19,"Jul., 2014",2014/07,26
Iowa,19,"Aug., 2014",2014/08,49
Iowa,19,"Sep., 2014",2014/09,44
Iowa,19,"Oct., 2014",2014/10,33
Iowa,19,"Nov., 2014",2014/11,28
Iowa,19,"Dec., 2014",2014/12,30
Iowa,19,"Jan., 2015",2015/01,34
Iowa,19,"Feb., 2015",2015/02,27
Iowa,19,"Mar., 2015",2015/03,24
Iowa,19,"Apr., 2015",2015/04,33
Iowa,19,"May, 2015",2015/05,47
Iowa,19,"Jun., 2015",2015/06,30
Iowa,19,"Jul., 2015",2015/07,48
Iowa,19,"Aug., 2015",2015/08,44
Iowa,19,"Sep., 2015",2015/09,34
Iowa,19,"Oct., 2015",2015/10,34
Iowa,19,"Nov., 2015",2015/11,44
Iowa,19,"Dec., 2015",2015/12,34
Iowa,19,"Jan., 2016",2016/01,31
Iowa,19,"Feb., 2016",2016/02,40
Iowa,19,"Mar., 2016",2016/03,44
Iowa,19,"Apr., 2016",2016/04,29
Iowa,19,"May, 2016",2016/05,44
Iowa,19,"Jun., 2016",2016/06,33
Iowa,19,"Jul., 2016",2016/07,41
Iowa,19,"Aug., 2016",2016/08,43
Iowa,19,"Sep., 2016",2016/09,28
Iowa,19,"Oct., 2016",2016/10,44
Iowa,19,"Nov., 2016",2016/11,36
Iowa,19,"Dec., 2016",2016/12,39
Iowa,19,"Jan., 2017",2017/01,31
Iowa,19,"Feb., 2017",2017/02,37
Iowa,19,"Mar., 2017",2017/03,40
Iowa,19,"Apr., 2017",2017/04,40
Iowa,19,"May, 2017",2017/05,39
Iowa,19,"Jun., 2017",2017/06,35
Iowa,19,"Jul., 2017",2017/07,39
Iowa,19,"Aug., 2017",2017/08,49
Iowa,19,"Sep., 2017",2017/09,57
Iowa,19,"Oct., 2017",2017/10,50
Iowa,19,"Nov., 2017",2017/11,27
Iowa,19,"Dec., 2017",2017/12,37
Iowa,19,"Jan., 2018",2018/01,39
Iowa,19,"Feb., 2018",2018/02,34
Iowa,19,"Mar., 2018",2018/03,40
Iowa,19,"Apr., 2018",2018/04,39
Iowa,19,"May, 2018",2018/05,40
Iowa,19,"Jun., 2018",2018/06,36
Iowa,19,"Jul., 2018",2018/07,47
Iowa,19,"Aug., 2018",2018/08,48
Iowa,19,"Sep., 2018",2018/09,45
Iowa,19,"Oct., 2018",2018/10,45
Iowa,19,"Nov., 2018",2018/11,35
Iowa,19,"Dec., 2018",2018/12,42
Iowa,19,"Jan., 2019",2019/01,31
Iowa,19,"Feb., 2019",2019/02,35
Iowa,19,"Mar., 2019",2019/03,50
Iowa,19,"Apr., 2019",2019/04,37
Iowa,19,"May, 2019",2019/05,49
Iowa,19,"Jun., 2019",2019/06,47
Iowa,19,"Jul., 2019",2019/07,51
Iowa,19,"Aug., 2019",2019/08,38
Iowa,19,"Sep., 2019",2019/09,40
Iowa,19,"Oct., 2019",2019/10,50
Iowa,19,"Nov., 2019",2019/11,50
Iowa,19,"Dec., 2019",2019/12,51
Iowa,19,"Jan., 2020",2020/01,44
Iowa,19,"Feb., 2020",2020/02,65
Iowa,19,"Mar., 2020",2020/03,44
Iowa,19,"Apr., 2020",2020/04,45
Iowa,19,"May, 2020",2020/05,39
Iowa,19,"Jun., 2020",2020/06,52
Iowa,19,"Jul., 2020",2020/07,46
Iowa,19,"Aug., 2020",2020/08,51
Iowa,19,"Sep., 2020",2020/09,54
Iowa,19,"Oct., 2020",2020/10,46
Iowa,19,"Nov., 2020",2020/11,36
Iowa,19,"Dec., 2020",2020/12,35
Iowa,19,"Jan., 2021",2021/01,48
Iowa,19,"Feb., 2021",2021/02,32
Iowa,19,"Mar., 2021",2021/03,37
Iowa,19,"Apr., 2021",2021/04,35
Iowa,19,"May, 2021",2021/05,49
Iowa,19,"Jun., 2021",2021/06,50
Iowa,19,"Jul., 2021",2021/07,58
Iowa,19,"Aug., 2021",2021/08,56
Iowa,19,"Sep., 2021",2021/09,54
Iowa,19,"Oct., 2021",2021/10,41
Iowa,19,"Nov., 2021",2021/11,44
Iowa,19,"Dec., 2021",2021/12,47
Iowa,19,"Jan., 2022",2022/01,35
Iowa,19,"Feb., 2022",2022/02,39
Iowa,19,"Mar., 2022",2022/03,41
Iowa,19,"Apr., 2022",2022/04,38
Iowa,19,"May, 2022",2022/05,66
Iowa,19,"Jun., 2022",2022/06,53
Iowa,19,"Jul., 2022",2022/07,65
Iowa,19,"Aug., 2022",2022/08,51
Iowa,19,"Sep., 2022",2022/09,47
Iowa,19,"Oct., 2022",2022/10,48
Iowa,19,"Nov., 2022",2022/11,45
Iowa,19,"Dec., 2022",2022/12,62
Iowa,19,"Jan., 2023",2023/01,35
Iowa,19,"Feb., 2023",2023/02,49
Iowa,19,"Mar., 2023",2023/03,46
Iowa,19,"Apr., 2023",2023/04,38
Iowa,19,"May, 2023",2023/05,41
Iowa,19,"Jun., 2023",2023/06,49
Iowa,19,"Jul., 2023",2023/07,38
Iowa,19,"Aug., 2023",2023/08,42
Iowa,19,"Sep., 2023",2023/09,46
Iowa,19,"Oct., 2023",2023/10,43
Iowa,19,"Nov., 2023",2023/11,38
Iowa,19,"Dec., 2023",2023/12,43
Iowa,19,"Jan., 2024 ",2024/01,44
Iowa,19,"Feb., 2024 ",2024/02,48
Iowa,19,"Mar., 2024 ",2024/03,47
Iowa,19,"Apr., 2024 ",2024/04,51
Iowa,19,"May, 2024 ",2024/05,53
Iowa,19,"Jun., 2024 ",2024/06,54
Iowa,19,"Jul., 2024 ",2024/07,41
Iowa,19,"Aug., 2024 ",2024/08,44
Iowa,19,"Sep., 2024 ",2024/09,44
Iowa,19,"Oct., 2024 ",2024/10,37
Iowa,19,"Nov., 2024 ",2024/11,41
Iowa,19,"Dec., 2024 ",2024/12,44
Kansas,20,"Jan., 1999",1999/01,26
Kansas,20,"Feb., 1999",1999/02,30
Kansas,20,"Mar., 1999",1999/03,26
Kansas,20,"Apr., 1999",1999/04,38
Kansas,20,"May, 1999",1999/05,18
Kansas,20,"Jun., 1999",1999/06,25
